time,theta_b,dtheta_b,dtheta_w
12998.78,2.40,-1.95,0.00,1.00
12999.84,2.40,-1.95,0.00,1.00
13000.91,2.40,-1.95,0.00,1.00
13001.97,2.40,-1.95,0.00,1.00
13003.04,2.40,-1.95,0.00,1.00
13004.10,2.42,3.87,0.00,1.00
13005.17,2.42,3.87,0.00,1.00
13006.23,2.42,3.87,0.00,1.00
13007.29,2.42,3.87,0.00,1.00
13008.36,2.42,3.87,0.00,1.00
13009.42,2.49,13.03,0.00,1.00
13010.49,2.49,13.03,0.00,1.00
13011.55,2.49,13.03,0.00,1.00
13012.62,2.49,13.03,0.00,1.00
13013.68,2.44,-10.72,0.00,1.00
13014.75,2.44,-10.72,0.00,1.00
13015.81,2.44,-10.72,0.00,1.00
13016.88,2.44,-10.72,0.00,1.00
13017.94,2.44,-10.72,0.00,1.00
13019.01,2.44,-0.68,0.00,1.00
13020.07,2.44,-0.68,0.00,1.00
13021.10,2.44,-0.68,0.00,1.00
13022.16,2.44,-0.68,0.00,1.00
13023.23,2.44,-0.68,0.00,1.00
13024.29,2.48,9.28,0.00,1.00
13025.36,2.48,9.28,0.00,1.00
13026.42,2.48,9.28,0.00,1.00
13027.48,2.48,9.28,0.00,1.00
13028.55,2.48,9.28,0.00,1.00
13029.61,2.41,-14.21,0.00,1.00
13030.68,2.41,-14.21,0.00,1.00
13031.74,2.41,-14.21,0.00,1.00
13032.81,2.41,-14.21,0.00,1.00
13033.87,2.38,-4.78,0.00,1.00
13034.94,2.38,-4.78,0.00,1.00
13036.00,2.38,-4.78,0.00,1.00
13037.07,2.38,-4.78,0.00,1.00
13038.13,2.38,-4.78,0.00,1.00
13039.20,2.39,0.77,0.00,1.00
13040.26,2.39,0.77,0.00,1.00
13041.33,2.39,0.77,0.00,1.00
13042.39,2.39,0.77,0.00,1.00
13043.46,2.39,0.77,0.00,1.00
13044.52,2.28,-21.96,0.00,1.00
13045.59,2.28,-21.96,0.00,1.00
13046.65,2.28,-21.96,0.00,1.00
13047.72,2.28,-21.96,0.00,1.00
13048.78,2.25,-7.45,0.00,1.00
13049.85,2.25,-7.45,0.00,1.00
13050.91,2.25,-7.45,0.00,1.00
13051.97,2.25,-7.45,0.00,1.00
13053.04,2.25,-7.45,0.00,1.00
13054.10,2.21,-7.10,0.00,1.00
13055.17,2.21,-7.10,0.00,1.00
13056.23,2.21,-7.10,0.00,1.00
13057.30,2.21,-7.10,0.00,1.00
13058.36,2.21,-7.10,0.00,1.00
13059.43,2.08,-23.01,0.00,1.00
13060.49,2.08,-23.01,0.00,1.00
13061.56,2.08,-23.01,0.00,1.00
13062.62,2.08,-23.01,0.00,1.00
13063.69,2.08,-23.01,0.00,1.00
13064.75,2.04,-8.76,0.00,1.00
13065.82,2.04,-8.76,0.00,1.00
13066.88,2.04,-8.76,0.00,1.00
13067.95,2.04,-8.76,0.00,1.00
13069.01,1.97,-14.22,0.00,1.00
13070.08,1.97,-14.22,0.00,1.00
13071.10,1.97,-14.22,0.00,1.00
13072.16,1.97,-14.22,0.00,1.00
13073.23,1.97,-14.22,0.00,1.00
13078.51,1.83,-28.47,0.00,-1.00
13083.79,1.68,-22.83,0.00,1.00
13084.86,1.68,-22.83,0.00,1.00
13085.92,1.68,-22.83,0.00,1.00
13086.99,1.68,-22.83,0.00,1.00
13088.05,1.68,-22.83,0.00,1.00
13093.33,1.54,-29.86,0.00,-1.00
13098.62,1.33,-28.79,0.00,1.00
13103.90,1.24,-16.74,0.00,-1.00
13109.18,1.19,-10.61,0.00,1.00
13110.25,1.19,-10.61,0.00,1.00
13111.32,1.19,-10.61,0.00,1.00
13112.38,1.19,-10.61,0.00,1.00
13113.45,1.19,-10.61,0.00,1.00
13118.73,1.07,-22.95,0.00,-1.00
13124.01,1.01,-11.11,0.00,0.00
13125.08,1.00,-1.63,0.00,0.00
13126.14,1.00,-1.63,0.00,0.00
13127.20,1.00,-1.63,0.00,0.00
13128.27,1.00,-1.63,0.00,0.00
13129.33,0.93,-13.18,0.00,0.00
13130.40,0.93,-13.18,0.00,0.00
13131.46,0.93,-13.18,0.00,0.00
13132.53,0.93,-13.18,0.00,0.00
13133.59,0.93,-13.18,0.00,0.00
13134.66,0.91,-5.24,0.00,0.00
13135.72,0.91,-5.24,0.00,0.00
13136.79,0.91,-5.24,0.00,0.00
13137.85,0.91,-5.24,0.00,0.00
13138.92,0.91,-5.24,0.00,0.00
13139.98,0.89,-2.57,0.00,0.00
13141.05,0.89,-2.57,0.00,0.00
13142.11,0.89,-2.57,0.00,0.00
13143.17,0.89,-2.57,0.00,0.00
13144.24,0.83,-13.72,0.00,0.00
13145.30,0.83,-13.72,0.00,0.00
13146.37,0.83,-13.72,0.00,0.00
13147.43,0.83,-13.72,0.00,0.00
13148.50,0.83,-13.72,0.00,0.00
13149.56,0.87,7.97,0.00,0.00
13150.63,0.87,7.97,0.00,0.00
13151.69,0.87,7.97,0.00,0.00
13152.76,0.87,7.97,0.00,0.00
13153.82,0.90,5.72,0.00,0.00
13154.89,0.90,5.72,0.00,0.00
13155.95,0.90,5.72,0.00,0.00
13157.02,0.90,5.72,0.00,0.00
13158.08,0.90,5.72,0.00,0.00
13159.15,0.86,-5.88,0.00,0.00
13160.21,0.86,-5.88,0.00,0.00
13161.28,0.86,-5.88,0.00,0.00
13162.34,0.86,-5.88,0.00,0.00
13163.41,0.86,-5.88,0.00,0.00
13164.43,0.94,16.20,0.00,0.00
13165.50,0.94,16.20,0.00,0.00
13166.56,0.94,16.20,0.00,0.00
13167.62,0.94,16.20,0.00,0.00
13168.69,0.94,16.20,0.00,0.00
13169.75,0.99,9.03,0.00,0.00
13170.82,0.99,9.03,0.00,0.00
13171.88,0.99,9.03,0.00,0.00
13172.95,0.99,9.03,0.00,0.00
13174.01,0.99,0.70,0.00,0.00
13175.08,0.99,0.70,0.00,0.00
13176.14,0.99,0.70,0.00,0.00
13177.21,0.99,0.70,0.00,0.00
13178.27,0.99,0.70,0.00,0.00
13183.55,1.11,23.58,0.00,1.00
13184.62,1.16,10.20,0.00,1.00
13185.68,1.16,10.20,0.00,1.00
13186.75,1.16,10.20,0.00,1.00
13187.81,1.16,10.20,0.00,1.00
13188.88,1.20,8.02,0.00,1.00
13189.94,1.20,8.02,0.00,1.00
13191.01,1.20,8.02,0.00,1.00
13192.07,1.20,8.02,0.00,1.00
13193.14,1.20,8.02,0.00,1.00
13194.20,1.34,27.45,0.00,1.00
13195.27,1.34,27.45,0.00,1.00
13196.33,1.34,27.45,0.00,1.00
13197.39,1.34,27.45,0.00,1.00
13198.46,1.34,27.45,0.00,1.00
13199.53,1.41,15.05,0.00,1.00
13200.59,1.41,15.05,0.00,1.00
13201.66,1.41,15.05,0.00,1.00
13202.72,1.41,15.05,0.00,1.00
13203.78,1.41,15.05,0.00,1.00
13204.85,1.51,19.06,0.00,1.00
13205.91,1.51,19.06,0.00,1.00
13206.98,1.51,19.06,0.00,1.00
13208.04,1.51,19.06,0.00,1.00
13209.11,1.68,35.26,0.00,1.00
13210.17,1.68,35.26,0.00,1.00
13211.24,1.68,35.26,0.00,1.00
13212.30,1.68,35.26,0.00,1.00
13213.37,1.68,35.26,0.00,1.00
13214.43,1.73,10.20,0.00,1.00
13215.50,1.73,10.20,0.00,1.00
13216.56,1.73,10.20,0.00,1.00
13217.62,1.73,10.20,0.00,1.00
13218.69,1.82,17.31,0.00,1.00
13219.75,1.82,17.31,0.00,1.00
13220.82,1.82,17.31,0.00,1.00
13221.88,1.82,17.31,0.00,1.00
13222.95,1.82,17.31,0.00,1.00
13224.01,1.94,23.68,0.00,1.00
13225.08,1.94,23.68,0.00,1.00
13226.14,1.94,23.68,0.00,1.00
13227.21,1.94,23.68,0.00,1.00
13228.27,1.94,23.68,0.00,1.00
13229.34,1.94,-0.29,0.00,1.00
13230.40,1.94,-0.29,0.00,1.00
13231.47,1.94,-0.29,0.00,1.00
13232.53,1.94,-0.29,0.00,1.00
13233.60,1.94,-0.29,0.00,1.00
13234.66,2.00,11.70,0.00,1.00
13235.72,2.00,11.70,0.00,1.00
13236.79,2.00,11.70,0.00,1.00
13237.86,2.00,11.70,0.00,1.00
13238.92,2.08,16.40,0.00,1.00
13239.98,2.08,16.40,0.00,1.00
13241.05,2.08,16.40,0.00,1.00
13242.11,2.08,16.40,0.00,1.00
13243.18,2.08,16.40,0.00,1.00
13244.24,2.03,-8.02,0.00,1.00
13245.31,2.03,-8.02,0.00,1.00
13246.37,2.03,-8.02,0.00,1.00
13247.43,2.03,-8.02,0.00,1.00
13248.50,2.03,-8.02,0.00,1.00
13249.57,2.07,7.42,0.00,1.00
13250.63,2.07,7.42,0.00,1.00
13251.69,2.07,7.42,0.00,1.00
13252.76,2.07,7.42,0.00,1.00
13253.82,2.09,4.13,0.00,1.00
13254.89,2.09,4.13,0.00,1.00
13255.95,2.09,4.13,0.00,1.00
13257.02,2.09,4.13,0.00,1.00
13258.08,2.09,4.13,0.00,1.00
13259.14,2.09,4.13,0.00,1.00
13260.21,2.02,-12.29,0.00,1.00
13261.28,2.02,-12.29,0.00,1.00
13262.34,2.02,-12.29,0.00,1.00
13263.40,2.02,-12.29,0.00,1.00
13264.43,2.04,4.70,0.00,1.00
13265.50,2.04,4.70,0.00,1.00
13266.56,2.04,4.70,0.00,1.00
13267.62,2.04,4.70,0.00,1.00
13268.69,2.04,4.70,0.00,1.00
13269.75,2.01,-7.10,0.00,1.00
13270.82,2.01,-7.10,0.00,1.00
13271.88,2.01,-7.10,0.00,1.00
13272.95,2.01,-7.10,0.00,1.00
13274.01,1.93,-16.55,0.00,1.00
13275.08,1.93,-16.55,0.00,1.00
13276.14,1.93,-16.55,0.00,1.00
13277.21,1.93,-16.55,0.00,1.00
13278.27,1.93,-16.55,0.00,1.00
13279.34,1.94,1.76,0.00,1.00
13280.40,1.94,1.76,0.00,1.00
13281.47,1.94,1.76,0.00,1.00
13282.53,1.94,1.76,0.00,1.00
13283.60,1.94,1.76,0.00,1.00
13284.66,1.86,-17.21,0.00,1.00
13285.73,1.86,-17.21,0.00,1.00
13286.79,1.86,-17.21,0.00,1.00
13287.86,1.86,-17.21,0.00,1.00
13288.92,1.86,-17.21,0.00,1.00
13289.99,1.79,-14.42,0.00,1.00
13291.05,1.79,-14.42,0.00,1.00
13292.12,1.79,-14.42,0.00,1.00
13293.18,1.79,-14.42,0.00,1.00
13294.24,1.78,-2.16,0.00,1.00
13295.31,1.78,-2.16,0.00,1.00
13296.37,1.78,-2.16,0.00,1.00
13297.44,1.78,-2.16,0.00,1.00
13298.50,1.78,-2.16,0.00,1.00
13299.57,1.65,-24.56,0.00,1.00
13300.63,1.65,-24.56,0.00,1.00
13301.70,1.65,-24.56,0.00,1.00
13302.76,1.65,-24.56,0.00,1.00
13303.83,1.58,-13.23,0.00,1.00
13304.89,1.58,-13.23,0.00,1.00
13305.96,1.58,-13.23,0.00,1.00
13307.02,1.58,-13.23,0.00,1.00
13308.09,1.58,-13.23,0.00,1.00
13309.15,1.53,-9.73,0.00,1.00
13310.21,1.53,-9.73,0.00,1.00
13311.28,1.53,-9.73,0.00,1.00
13312.34,1.53,-9.73,0.00,1.00
13313.41,1.53,-9.73,0.00,1.00
13318.65,1.38,-31.98,0.00,-1.00
13323.93,1.33,-10.09,0.00,1.00
13325.00,1.22,-20.65,0.00,1.00
13326.06,1.22,-20.65,0.00,1.00
13327.13,1.22,-20.65,0.00,1.00
13328.19,1.22,-20.65,0.00,1.00
13333.47,1.08,-29.54,0.00,-1.00
13338.76,1.00,-16.53,0.00,0.00
13344.04,0.75,-15.47,0.00,-1.00
13349.32,0.67,-15.56,0.00,0.00
13350.39,0.67,-15.56,0.00,0.00
13351.45,0.67,-15.56,0.00,0.00
13352.51,0.67,-15.56,0.00,0.00
13353.58,0.67,-15.56,0.00,0.00
13358.86,0.50,-30.96,0.00,-1.00
13364.14,0.44,-11.86,0.00,0.00
13365.21,0.39,-11.11,0.00,0.00
13366.28,0.39,-11.11,0.00,0.00
13367.34,0.39,-11.11,0.00,0.00
13368.41,0.39,-11.11,0.00,0.00
13369.47,0.31,-15.35,0.00,0.00
13370.53,0.31,-15.35,0.00,0.00
13371.60,0.31,-15.35,0.00,0.00
13372.66,0.31,-15.35,0.00,0.00
13373.73,0.31,-15.35,0.00,0.00
13374.79,0.33,4.78,0.00,0.00
13375.86,0.33,4.78,0.00,0.00
13376.92,0.33,4.78,0.00,0.00
13377.99,0.33,4.78,0.00,0.00
13379.05,0.33,4.78,0.00,0.00
13380.12,0.30,-5.62,0.00,0.00
13381.18,0.30,-5.62,0.00,0.00
13382.25,0.30,-5.62,0.00,0.00
13383.31,0.30,-5.62,0.00,0.00
13384.37,0.30,-0.86,0.00,0.00
13385.44,0.30,-0.86,0.00,0.00
13386.50,0.30,-0.86,0.00,0.00
13387.57,0.30,-0.86,0.00,0.00
13388.63,0.30,-0.86,0.00,0.00
13389.70,0.39,19.38,0.00,0.00
13390.76,0.39,19.38,0.00,0.00
13391.83,0.39,19.38,0.00,0.00
13392.89,0.39,19.38,0.00,0.00
13393.96,0.38,-1.87,0.00,0.00
13395.02,0.38,-1.87,0.00,0.00
13396.09,0.38,-1.87,0.00,0.00
13397.15,0.38,-1.87,0.00,0.00
13398.22,0.38,-1.87,0.00,0.00
13399.28,0.44,9.89,0.00,0.00
13400.34,0.44,9.89,0.00,0.00
13401.41,0.44,9.89,0.00,0.00
13402.47,0.44,9.89,0.00,0.00
13403.54,0.44,9.89,0.00,0.00
13408.81,0.55,23.71,0.00,1.00
13414.09,0.66,21.52,0.00,0.00
13419.37,0.75,18.40,0.00,1.00
13424.66,0.79,8.11,0.00,0.00
13425.72,0.79,8.11,0.00,0.00
13426.79,0.79,8.11,0.00,0.00
13427.85,0.79,8.11,0.00,0.00
13428.91,0.79,8.11,0.00,0.00
13434.20,1.03,19.03,0.00,1.00
13435.26,1.03,19.03,0.00,1.00
13436.33,1.03,19.03,0.00,1.00
13437.39,1.03,19.03,0.00,1.00
13438.46,1.03,19.03,0.00,1.00
13439.52,1.09,11.09,0.00,1.00
13440.59,1.09,11.09,0.00,1.00
13441.65,1.09,11.09,0.00,1.00
13442.71,1.09,11.09,0.00,1.00
13443.78,1.09,11.09,0.00,1.00
13444.84,1.22,26.47,0.00,1.00
13445.91,1.22,26.47,0.00,1.00
13446.97,1.22,26.47,0.00,1.00
13448.04,1.22,26.47,0.00,1.00
13449.10,1.22,26.47,0.00,1.00
13450.17,1.28,11.53,0.00,1.00
13451.23,1.28,11.53,0.00,1.00
13452.30,1.28,11.53,0.00,1.00
13453.36,1.28,11.53,0.00,1.00
13454.43,1.37,17.80,0.00,1.00
13455.49,1.37,17.80,0.00,1.00
13456.56,1.37,17.80,0.00,1.00
13457.62,1.37,17.80,0.00,1.00
13458.69,1.37,17.80,0.00,1.00
13459.75,1.52,28.90,0.00,1.00
13460.82,1.52,28.90,0.00,1.00
13461.88,1.52,28.90,0.00,1.00
13462.95,1.52,28.90,0.00,1.00
13464.01,1.52,28.90,0.00,1.00
13465.08,1.52,0.87,0.00,1.00
13466.14,1.52,0.87,0.00,1.00
13467.21,1.52,0.87,0.00,1.00
13468.27,1.52,0.87,0.00,1.00
13469.33,1.52,0.87,0.00,1.00
13470.40,1.60,16.11,0.00,1.00
13471.46,1.60,16.11,0.00,1.00
13472.53,1.60,16.11,0.00,1.00
13473.59,1.60,16.11,0.00,1.00
13474.66,1.68,16.92,0.00,1.00
13475.72,1.68,16.92,0.00,1.00
13476.79,1.68,16.92,0.00,1.00
13477.85,1.68,16.92,0.00,1.00
13478.92,1.68,16.92,0.00,1.00
13479.98,1.66,-3.89,0.00,1.00
13481.05,1.66,-3.89,0.00,1.00
13482.11,1.66,-3.89,0.00,1.00
13483.18,1.66,-3.89,0.00,1.00
13484.24,1.66,-3.89,0.00,1.00
13485.31,1.73,13.69,0.00,1.00
13486.37,1.73,13.69,0.00,1.00
13487.43,1.73,13.69,0.00,1.00
13488.50,1.73,13.69,0.00,1.00
13489.57,1.73,13.69,0.00,1.00
13490.63,1.74,2.03,0.00,1.00
13491.70,1.74,2.03,0.00,1.00
13492.76,1.74,2.03,0.00,1.00
13493.82,1.74,2.03,0.00,1.00
13494.89,1.71,-7.20,0.00,1.00
13495.95,1.71,-7.20,0.00,1.00
13497.02,1.71,-7.20,0.00,1.00
13498.08,1.71,-7.20,0.00,1.00
13499.15,1.71,-7.20,0.00,1.00
13500.21,1.76,11.33,0.00,1.00
13501.28,1.76,11.33,0.00,1.00
13502.35,1.76,11.33,0.00,1.00
13503.43,1.76,11.33,0.00,1.00
13504.51,1.70,-12.71,0.00,1.00
13505.58,1.70,-12.71,0.00,1.00
13506.64,1.70,-12.71,0.00,1.00
13507.71,1.70,-12.71,0.00,1.00
13508.78,1.70,-12.71,0.00,1.00
13509.85,1.67,-5.34,0.00,1.00
13510.92,1.67,-5.34,0.00,1.00
13511.99,1.67,-5.34,0.00,1.00
13513.06,1.67,-5.34,0.00,1.00
13514.12,1.67,-5.34,0.00,1.00
13515.19,1.70,4.38,0.00,1.00
13516.25,1.70,4.38,0.00,1.00
13517.32,1.70,4.38,0.00,1.00
13518.38,1.70,4.38,0.00,1.00
13519.44,1.58,-23.17,0.00,1.00
13520.51,1.58,-23.17,0.00,1.00
13521.57,1.58,-23.17,0.00,1.00
13522.64,1.58,-23.17,0.00,1.00
13523.70,1.58,-23.17,0.00,1.00
13524.77,1.56,-4.48,0.00,1.00
13525.83,1.56,-4.48,0.00,1.00
13526.90,1.56,-4.48,0.00,1.00
13527.96,1.56,-4.48,0.00,1.00
13529.03,1.56,-4.48,0.00,1.00
13530.09,1.51,-8.12,0.00,1.00
13531.16,1.51,-8.12,0.00,1.00
13532.22,1.51,-8.12,0.00,1.00
13533.29,1.51,-8.12,0.00,1.00
13538.58,1.40,-24.89,0.00,-1.00
13543.86,1.38,-3.98,0.00,1.00
13544.92,1.27,-20.46,0.00,1.00
13545.99,1.27,-20.46,0.00,1.00
13547.05,1.27,-20.46,0.00,1.00
13548.12,1.27,-20.46,0.00,1.00
13549.18,1.18,-19.53,0.00,1.00
13550.25,1.18,-19.53,0.00,1.00
13551.31,1.18,-19.53,0.00,1.00
13552.38,1.18,-19.53,0.00,1.00
13553.44,1.18,-19.53,0.00,1.00
13554.50,1.11,-13.94,0.00,1.00
13555.57,1.11,-13.94,0.00,1.00
13556.63,1.11,-13.94,0.00,1.00
13557.70,1.11,-13.94,0.00,1.00
13558.76,1.11,-13.94,0.00,1.00
13564.05,0.94,-30.62,0.00,-1.00
13569.33,0.91,-5.47,0.00,0.00
13570.39,0.85,-11.83,0.00,0.00
13571.46,0.85,-11.83,0.00,0.00
13572.52,0.85,-11.83,0.00,0.00
13573.59,0.85,-11.83,0.00,0.00
13578.87,0.73,-24.22,0.00,-1.00
13584.15,0.68,-10.12,0.00,0.00
13589.44,0.53,-30.31,0.00,-1.00
13594.72,0.42,-7.76,0.00,0.00
13595.78,0.42,-7.76,0.00,0.00
13596.85,0.42,-7.76,0.00,0.00
13597.91,0.42,-7.76,0.00,0.00
13598.98,0.42,-7.76,0.00,0.00
13600.04,0.32,-18.62,0.00,0.00
13601.10,0.32,-18.62,0.00,0.00
13602.16,0.32,-18.62,0.00,0.00
13603.22,0.32,-18.62,0.00,0.00
13604.29,0.33,1.19,0.00,0.00
13605.36,0.33,1.19,0.00,0.00
13606.42,0.33,1.19,0.00,0.00
13607.49,0.33,1.19,0.00,0.00
13608.55,0.33,1.19,0.00,0.00
13609.62,0.32,-1.56,0.00,0.00
13610.68,0.32,-1.56,0.00,0.00
13611.75,0.32,-1.56,0.00,0.00
13612.81,0.32,-1.56,0.00,0.00
13613.87,0.32,-1.56,0.00,0.00
13614.94,0.32,-0.05,0.00,0.00
13616.00,0.32,-0.05,0.00,0.00
13617.07,0.32,-0.05,0.00,0.00
13618.13,0.32,-0.05,0.00,0.00
13619.20,0.32,-0.05,0.00,0.00
13620.26,0.42,18.83,0.00,0.00
13621.33,0.42,18.83,0.00,0.00
13622.39,0.42,18.83,0.00,0.00
13623.46,0.42,18.83,0.00,0.00
13624.52,0.42,0.52,0.00,0.00
13625.59,0.42,0.52,0.00,0.00
13626.65,0.42,0.52,0.00,0.00
13627.72,0.42,0.52,0.00,0.00
13628.78,0.42,0.52,0.00,0.00
13629.85,0.48,11.73,0.00,0.00
13630.91,0.48,11.73,0.00,0.00
13631.98,0.48,11.73,0.00,0.00
13633.04,0.48,11.73,0.00,0.00
13634.11,0.48,11.73,0.00,0.00
13639.39,0.60,2.58,0.00,1.00
13644.67,0.72,23.13,0.00,0.00
13649.96,0.81,17.24,0.00,1.00
13655.24,0.86,10.65,0.00,0.00
13656.30,0.86,10.65,0.00,0.00
13657.37,0.86,10.65,0.00,0.00
13658.43,0.86,10.65,0.00,0.00
13659.50,0.86,10.65,0.00,0.00
13664.78,1.09,13.73,0.00,1.00
13665.85,1.09,13.73,0.00,1.00
13666.91,1.09,13.73,0.00,1.00
13667.98,1.09,13.73,0.00,1.00
13669.04,1.09,13.73,0.00,1.00
13670.11,1.17,15.01,0.00,1.00
13671.17,1.17,15.01,0.00,1.00
13672.24,1.17,15.01,0.00,1.00
13673.30,1.17,15.01,0.00,1.00
13674.37,1.17,15.01,0.00,1.00
13675.43,1.30,25.80,0.00,1.00
13676.50,1.30,25.80,0.00,1.00
13677.56,1.30,25.80,0.00,1.00
13678.62,1.30,25.80,0.00,1.00
13679.69,1.34,9.16,0.00,1.00
13680.75,1.34,9.16,0.00,1.00
13681.82,1.34,9.16,0.00,1.00
13682.88,1.34,9.16,0.00,1.00
13683.95,1.34,9.16,0.00,1.00
13685.01,1.47,25.10,0.00,1.00
13686.08,1.47,25.10,0.00,1.00
13687.14,1.47,25.10,0.00,1.00
13688.21,1.47,25.10,0.00,1.00
13689.27,1.47,25.10,0.00,1.00
13690.34,1.58,22.13,0.00,1.00
13691.40,1.58,22.13,0.00,1.00
13692.47,1.58,22.13,0.00,1.00
13693.53,1.58,22.13,0.00,1.00
13694.59,1.58,22.13,0.00,1.00
13695.66,1.60,4.46,0.00,1.00
13696.72,1.60,4.46,0.00,1.00
13697.76,1.60,4.46,0.00,1.00
13698.83,1.60,4.46,0.00,1.00
13699.89,1.72,23.09,0.00,1.00
13700.96,1.72,23.09,0.00,1.00
13702.02,1.72,23.09,0.00,1.00
13703.09,1.72,23.09,0.00,1.00
13704.15,1.72,23.09,0.00,1.00
13705.22,1.75,6.93,0.00,1.00
13706.28,1.75,6.93,0.00,1.00
13707.34,1.75,6.93,0.00,1.00
13708.41,1.75,6.93,0.00,1.00
13709.47,1.75,6.93,0.00,1.00
13710.54,1.77,2.96,0.00,1.00
13711.60,1.77,2.96,0.00,1.00
13712.67,1.77,2.96,0.00,1.00
13713.73,1.77,2.96,0.00,1.00
13714.80,1.86,19.96,0.00,1.00
13715.86,1.86,19.96,0.00,1.00
13716.92,1.86,19.96,0.00,1.00
13717.99,1.86,19.96,0.00,1.00
13719.05,1.86,19.96,0.00,1.00
13720.12,1.81,-8.48,0.00,1.00
13721.18,1.81,-8.48,0.00,1.00
13722.25,1.81,-8.48,0.00,1.00
13723.31,1.81,-8.48,0.00,1.00
13724.38,1.81,-8.48,0.00,1.00
13725.44,1.84,5.22,0.00,1.00
13726.50,1.84,5.22,0.00,1.00
13727.57,1.84,5.22,0.00,1.00
13728.63,1.84,5.22,0.00,1.00
13729.70,1.86,4.65,0.00,1.00
13730.76,1.86,4.65,0.00,1.00
13731.83,1.86,4.65,0.00,1.00
13732.89,1.86,4.65,0.00,1.00
13733.96,1.86,4.65,0.00,1.00
13735.02,1.79,-14.79,0.00,1.00
13736.08,1.79,-14.79,0.00,1.00
13737.15,1.79,-14.79,0.00,1.00
13738.21,1.79,-14.79,0.00,1.00
13739.28,1.79,-14.79,0.00,1.00
13740.34,1.81,5.39,0.00,1.00
13741.41,1.81,5.39,0.00,1.00
13742.47,1.81,5.39,0.00,1.00
13743.54,1.81,5.39,0.00,1.00
13744.60,1.81,5.39,0.00,1.00
13745.67,1.75,-12.05,0.00,1.00
13746.73,1.75,-12.05,0.00,1.00
13747.76,1.75,-12.05,0.00,1.00
13748.83,1.75,-12.05,0.00,1.00
13749.89,1.70,-10.26,0.00,1.00
13750.96,1.70,-10.26,0.00,1.00
13752.02,1.70,-10.26,0.00,1.00
13753.09,1.70,-10.26,0.00,1.00
13754.15,1.70,-10.26,0.00,1.00
13755.22,1.70,0.43,0.00,1.00
13756.28,1.70,0.43,0.00,1.00
13757.34,1.70,0.43,0.00,1.00
13758.41,1.70,0.43,0.00,1.00
13759.47,1.70,0.43,0.00,1.00
13760.54,1.58,-24.50,0.00,1.00
13761.61,1.58,-24.50,0.00,1.00
13762.67,1.58,-24.50,0.00,1.00
13763.73,1.58,-24.50,0.00,1.00
13764.80,1.58,-24.50,0.00,1.00
13765.86,1.55,-4.86,0.00,1.00
13766.93,1.55,-4.86,0.00,1.00
13767.99,1.55,-4.86,0.00,1.00
13769.06,1.55,-4.86,0.00,1.00
13770.12,1.49,-13.12,0.00,1.00
13771.18,1.49,-13.12,0.00,1.00
13772.25,1.49,-13.12,0.00,1.00
13773.31,1.49,-13.12,0.00,1.00
13774.38,1.49,-13.12,0.00,1.00
13775.44,1.37,-23.31,0.00,1.00
13776.51,1.37,-23.31,0.00,1.00
13777.57,1.37,-23.31,0.00,1.00
13778.64,1.37,-23.31,0.00,1.00
13779.70,1.37,-23.31,0.00,1.00
13780.77,1.34,-6.59,0.00,1.00
13781.83,1.34,-6.59,0.00,1.00
13782.90,1.34,-6.59,0.00,1.00
13783.96,1.34,-6.59,0.00,1.00
13789.24,1.19,-29.69,0.00,-1.00
13794.53,1.12,-13.59,0.00,1.00
13795.59,1.05,-15.04,0.00,1.00
13796.66,1.05,-15.04,0.00,1.00
13797.72,1.05,-15.04,0.00,1.00
13798.79,1.05,-15.04,0.00,1.00
13799.85,1.05,-15.04,0.00,1.00
13805.13,0.80,-18.60,0.00,-1.00
13810.41,0.63,-31.60,0.00,0.00
13815.70,0.56,-13.99,0.00,-1.00
13820.98,0.50,-12.95,0.00,0.00
13822.04,0.50,-12.95,0.00,0.00
13823.11,0.50,-12.95,0.00,0.00
13824.17,0.50,-12.95,0.00,0.00
13829.46,0.31,-35.35,0.00,-1.00
13834.74,0.20,-18.78,0.00,0.00
13835.80,0.20,-18.78,0.00,0.00
13836.87,0.20,-18.78,0.00,0.00
13837.93,0.20,-18.78,0.00,0.00
13839.00,0.20,-18.78,0.00,0.00
13840.06,0.15,-8.23,0.00,0.00
13841.10,0.15,-8.23,0.00,0.00
13842.16,0.15,-8.23,0.00,0.00
13843.23,0.15,-8.23,0.00,0.00
13844.29,0.15,-8.23,0.00,0.00
13845.36,0.18,5.64,0.00,0.00
13846.42,0.18,5.64,0.00,0.00
13847.48,0.18,5.64,0.00,0.00
13848.55,0.18,5.64,0.00,0.00
13849.61,0.18,5.64,0.00,0.00
13850.68,0.11,-14.04,0.00,0.00
13851.74,0.11,-14.04,0.00,0.00
13852.81,0.11,-14.04,0.00,0.00
13853.87,0.11,-14.04,0.00,0.00
13854.94,0.11,-14.04,0.00,0.00
13856.00,0.17,10.74,0.00,0.00
13857.07,0.17,10.74,0.00,0.00
13858.13,0.17,10.74,0.00,0.00
13859.20,0.17,10.74,0.00,0.00
13860.26,0.20,7.30,0.00,0.00
13861.33,0.20,7.30,0.00,0.00
13862.39,0.20,7.30,0.00,0.00
13863.46,0.20,7.30,0.00,0.00
13864.52,0.20,7.30,0.00,0.00
13865.58,0.21,1.70,0.00,0.00
13866.65,0.21,1.70,0.00,0.00
13867.71,0.21,1.70,0.00,0.00
13868.79,0.21,1.70,0.00,0.00
